Nanny/Babysitter,Home,"Jammu, Jammu and Kashmir","Regular / Permanent
+1",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bdmq5iamgBudME4Zt25PGyldKYDwhttPBkoZWnjV1rdY6fMQ5pA_wFNhy3Pmo1gXPfRjgp7W7a22hSELFqVPL9a6VsC9N0NXvweGHV0kmV1MICT7yNRQhH7kRIXg1qYt5reLXwojbi0_rGjcCxN5Bwtsp6RJRe-YlG1xdzK4FMfN_vPKGi4GBcwFK70NMe7Sg1gC4uX4uudaCuv-MgCZmmcp4rHGqa8fRVY21YW0QkVJ8uFOIv-SBOyB9XqMwHbmW0cYo2z3XBHl2UO9CweM-TkTSK0ssuSZKfpZCsGEm3ye1Ya5IfikOW1939EpsPR3PVUqIuMZ3gNSQ1u39LXNeSxxPa4AxD26wjteJ61pxHTXUK0eY24XsgkEzr-6naqcoIcxFtj-0WyNh0WrBTYoM7zP_TUyZorccoXhaXij9rkKT4F3Jm8cb1jkSEkjgmccszxKJQyDep17A_vmZWG7CxJxMqkJvLd878q0gqcQy411oS6sN2GzGU&xkcb=SoBX-_M3TgovUnQFjB0LbzkdCdPP&p=0&fvj=1&vjs=3
Legal Assistant- Canadian Immigration,Bright Immigration,Remote,"Regular / Permanent
+1",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CphIuom9loq_ipOyNKF84YSXuu2RbecYZwjXGWBDCxzE6V2GLcqD8SiEUmk6xnqehJ2MefNgMUpLVgNn4Jx2pYficNd2zRr3z-SLbnKucPnTfvSz1MfCHTXjRw1RXbNLgyb-oLgzfES9co8PssRJj2iKY3BXsiLhivaLfymbioRRWeeFnmIdysSJsAqjOhoc9LZ2M-EHqhDXlLY4PNmZj33LlGWG2dnm9_Cc9nkfMB3EtR5UV1KvV4CXEtsYvtK74PdmHBoj6OGP_7vAVZZWq4QU8uwRlXiUFAaRfyOD-xkL_yFKlHd2i-VZJi_lLCQLG2uVCJg7WDI_P-MjNZMaU3SsjT6N6V9u1z004hGGgRsdiWjRiNHu6kFcSnhU4r7-yJT5WzhHQmpo1fYXWhji_kSS_hcyuuvi45JTWC6gcg86R25aWI58_vke9o23rDHwVfHoUv7IkkwAytwfFEp2gWncbqb5LZmP-FVUAtMHNscqyR4oUQP-yNFpyhu2wumvvWO4_rij-6bw==&xkcb=SoDj-_M3TgovUnQFjB0KbzkdCdPP&p=1&fvj=1&vjs=3
Sales Executive,ULTREX Recreational Club,"Gurgaon, Haryana","Fresher
+1",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALex5smukAJD0DjYxOg8WiFgb8jod9mlFrNG7o-aTQzOp1rY-t2bi9WxSCRFLHYpwIMOSsLc79whnj8-UkALHFNg_BGRWPSw_9lPK-n4rrU2Xyy4RiU5cOKJcrRw9uwagRgC1pwUIZP9k1AxHHpXO7XEMXCyiYTwDQeGwDozh_KKG7CbrdeTbuzt_vnPTMhge3I4Ve3rcLninCGYd8Tke1nXE42W28hixmyIoijbRZ2mthbl9MXA_660soszzWXJq_XYI0PnhWwK6A82lCAa8bQeetZ3ylroU_UBI-TXCjuc944Xr0Ax2JTIfY2G090dgPSFWuGs7Xk4VieyLYdtjGHd8LGdPeHdxXcfyLy6Zi9lQlTaGfjQP_BEUOeAlVUw3a_iu9BP4XCyPCxBpd3e7_p7QRB0mOGWS7ha81DEvR2cUWBIPmhzEDSIlflld1sWBEsuM9B7BSNvuAhBKAHnvaHsgWi_iICwr10dyfN9xzWSKoO1SCM2EZUgDQyyH_uNg=&xkcb=SoDK-_M3TgovUnQFjB0IbzkdCdPP&p=2&fvj=1&vjs=3
Marketing Associate (India),Unibino Pte Ltd,"Institute, Tamil Nadu","Regular / Permanent
+1",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AJrXcAJ9XVLsPnpM-hDCjKKYZkgW9IR_3B9PJRQumnQJaGYVGr4dDArQPf62wx5eOn7uA_dIbQB7WWs8AUpsPlVjzMcDuD0PC9QGWFOmcb4dX6sOQl2HqWTwLz6iQxpDjwmcHaqMPiNgO88kvfmn_ILt1s_1CXIaRETqGRkJiON04gkAAOVEmdO4DqjAAQIVAXz3RhbCInF3olYJMKe-m4XUvdZKF-ZHh1UAFQjvyaLQ92v1neD3Fmkqwe0_tzSFW40YnZGZWoOgxiMJfzb2uFBBYFf8PuWH0to0v-bsADLOBE9WYHLjqwLxTeGvYVFj42_JT5HDyXtgW1F978Os_AT3MosiaHXxdVkmNEXqsNumIKy7Vh3P3nfB4DJgRDszSgzcgYlveWAMhcGZkGvIR4l2RS96Y2a7GqUivwA4GaRNUg0t42H2g34CLu6x70hOfveryjIqQO6lVCReSq9bGECTGnBVpyoD6F9YgpIH24K23KK9LykBPOljHrAzJdrbI=&xkcb=SoBE-_M3TgovUnQFjB0PbzkdCdPP&p=3&fvj=1&vjs=3
Telecaller (Virtual Reception),Upright Migration Consultants,"Remote in Chandigarh, Chandigarh","Regular / Permanent
+1",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BZsBx2wIgHEHoZOrcex4lpay7VGnZwA_6ormACUQbQhbEaZ2B69q819-LoAXslJJiCDefGVNWbq6qVin4oeDbj0LuUHl6kJwB5szjcdDpzK_0K7kucTEL5NzZvV9D8XFW9lhxg_AULRB-rfqofwJlZgFe-2Qs1PkjreYUanDJOzPlkp9RbdhoZrGqPkzI5I3PME3QlFr1JFTmqgL4_mpmTrEaqnTOQiJgLAh2MlNjeeAZ0XyZvGETWzl2hps5WwNzlVbiBvAkcWjDKhlSdecLLcRyx3OeMv0k2QXT1_EgRXfEgS2_xmut3jidQ1UldI1aPuNmMzdc4rkPPrjsIY7Qv8A9r1hv0ZYxBhBQiXQ85tzUG3gjrcyUuzu7fkvkcIgeV2TujjU0-RvEnPhTJo5b4VwFyhKPsUUu9FdQacuRKige66hSEWe0dsK23HrhLsY94cfFEYVu7bae-NQcv3OJQAax1k05lWn-vK-SkTbwQ3K6AixBIG2gi2ksrVU4I65g=&xkcb=SoBt-_M3TgovUnQFjB0NbzkdCdPP&p=4&fvj=1&vjs=3
Accounts Executive,Synergy Accounting Services LLP,"Kolkata, West Bengal",Full-time,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CtwnVKS-3zGQNcpIM6ggv4ObLnUqejdUXd72llgq2nKL_GAwKyiy6tMdDSKj5UtXDZ97tp5jQvHk9heW-Eb56K7MehyjTGmqHSU_LCeiRBi6iMw3HcSAL27-OmZtVHf8BWXqmcOhJaOO1KHIkSK_6EhtKwfRWQBEwk9cXznzHVrzWRgGBJP-lYAIObhkdJbw0G2RrLSA-gQyE53WM9AnE3jzgLSJxZYrdTCwKk2YySX8qpiblsh5HBqwtCFv8TtS6OoxgICU9C48KmQF-4ZYit8op10wl8bDnILLDySKfL1davBi63qXYMt8MU5Dhi5Q9LznqSw0m7E-4Q5_Q_vn27GP7Wa18JWYIz_t6Y8qq6m_dHJjup-iCJ3EgJgGu_ov_IdthjkgbH1LDJk_Hyets1XxzI70f9dGIirLVxZqF-C0YNF8l0_NMQF0WDhrw6mikkopIywlZonuWnzXMTxcb1JVpMQLaN8aG4PZXK8JUfPne620Sv1uZK&xkcb=SoAw-_M3TgovUnQFjB0DbzkdCdPP&p=5&fvj=1&vjs=3
Advisor - Food Technology,National Agro Foundation,"Chennai, Tamil Nadu",Full-time,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cz5UrvnfSXDR5QbQgh1jqedXDVv69Ieaj6cLrDAjmvrLxYSxn61Ah9yBnNTWNwINfSBk846VqsATmYlmdMwUmKXDHgQdIstw8qz8peyTYwWgMp3dEWjAOJ_haXeoh81AgXjMTsSV2SZD-q-VofUSHTSdFkKbBu_J2zA766EBMg0aMawHWe5WqyKHdyz3UtustnJE7qQhBvEFPQF7YC76RAre_sjsKH-UEPuz_mNpuXw0PXkID2RFSkLT_UAo1G6oMc78fn2f63nJwOkwX6a2cKfb3aZMKjKGusa5tSAEyJOwnLZzAcobV507Uz6-fsdXmZvCbfOlzNJF8-XNcmvv5AZ2ZUF3RQc3flfPCUB9BqH0F2WHvbWlYfzLWZ573Be8NQO-9r9bI-ib1Tkc8fJ0T3X_sIgdWbNmRZyvA1cxB9vwU9Ij-e5XcmGyRQzjcVM0KZXefJKUecxUk9_YVlYt6U7PMQKWec8b_OP3Fz1zMJcOnhN2yjLVfT&xkcb=SoAS-_M3TgovUnwFjB0LbzkdCdPP&p=6&fvj=1&vjs=3
Office Admin,Professor Academy - Edutech,"Chennai, Tamil Nadu","Regular / Permanent
+1",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A1Kqlbz2bD29cjr0ZMfaayXdhphe8k0UU7XO9DK8M4QTwgx2q595G9PkET4oXJm5ILTXm0R0JFccGTvNPGzJqOdZVN_8N68De4xI_k70Whn8Tt4YAh6Gb_EXlGQJB3IitbvfcYlAV9_qEMqsJPcK0tYhlti-KQ-anHkN4yGumOorAMut-3mx0zXvzruMHDCzXcY-_H0BySYPHP5hOk2J9TQcYzL4I0pFeW03UpRNduswfQTChrPuBlWHBQuarWGuVUEtIpj_3UC2wonltNGHPl0c2kfR0xx-50GvNs-GXMd0ZvPMpZs6MHmdLxPNNMlQ0Ac_hZDOfZhbBpbYZAHFQ6mNVDj-_MMPbqw77-bHqPOF9--OYDHROc4MLPERrxG-oUcT4g8SSD_LZeWfAFDHRcV3H9PXDVmMsfcytSm381NOKfYa7sQD7MgbE0r_69iOHhlb20TsR1b7H0J_iV2a-GIZnVYT5J_7tXqF2rLVMstlpMmqMDkko6&xkcb=SoCm-_M3TgovUnwFjB0KbzkdCdPP&p=7&fvj=1&vjs=3
Executive Assistant to CEO,Kris Gethin Gyms,"Remote in Hyderabad, Telangana",Full-time,https://in.indeed.com/company/Kris-Gethin-Gyms/jobs/Executive-Assistant-CEO-e80917203b5d1c73?fccid=2eaeecba0742d29b&vjs=3
Academic Writer,Freelancing,"Remote in Udaipur, Rajasthan","Contractual / Temporary
+1",https://in.indeed.com/company/Freelancing/jobs/Academic-Writer-588b489b32de3201?fccid=f9d2ec45c65aa01b&vjs=3
Data Entry Operator,Shivakriti Agro Private Limited,"Sonipat, Haryana",Full-time,https://in.indeed.com/company/Shivakriti-Agro-Private-Limited/jobs/Data-Entry-Operator-602719942e769737?fccid=03bbaffebde09f92&vjs=3
Supervsior - Garden,Sodexo India On-site Services,"Mumbai, Maharashtra",None,https://in.indeed.com/rc/clk?jk=cda8ec41a477bbff&fccid=9c89495a7de814e9&vjs=3
Telecaller - Sales ( female candidates ),FIDA The Design School,"Chennai, Tamil Nadu",Full-time,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CmaG_rCH3wI97MYcbFR44HzkXUAR-D1d7s7wXDmVn9FrzDgdamDLGmfZSPK9HdDurPUFcK9KUZ3nU5Kw5JITBuw2C2WwRDpqj3y-wAEP8Bma1lY-KjoLyOtinY8A-A7aPFpw3lDWLsmShzp5TjKoBvu5IfVpTom-tpcOdUqyNLQY-w2c-dtekeRR3q5Z_FJRMphUUCFJGKChd8TmXOE2mEwKFYRcDVeD8KerXt8xyHQ_N32QLx9YOdkdx2mcFvZZ8ym5uOsDaDJzUatg_jQ9UwnmveqKQn_rVQITQM02qWxBv58VF6ef_BSg1bC8ftEJWwGB2XMshCL5wL2g4J2CN4y8XuTaCTDfRCRBJZtoZZhEKR0aOWJYhft1K98HF1goLXZqwHiu8skw-C6nCe14EmpoImrMoAdlc54IA_DxloIK-nPCnamAOrCCe7lakAZs5IDcpZp6KwxyFV__2kr09F3tcuNmt8dzATaJrUfr_aUZjOr1SGHKI6SUQZXoGYVDV-R3PgsDZyaQ==&xkcb=SoDB-_M3TgovUnwFjB0CbzkdCdPP&p=12&fvj=1&vjs=3
Associate recruiter,Exotic learning,"Remote in Lucknow, Uttar Pradesh",Full-time,https://in.indeed.com/company/Exotic-Learning/jobs/Associate-Recruiter-b3bd5927741de1bd?fccid=3ea8bfa537fd8f61&vjs=3
Copywriter,Manpower Group,"Remote in Bengaluru, Karnataka","Regular / Permanent
+1",https://in.indeed.com/company/Manpower/jobs/Copywriter-dee5d4902908314b?fccid=1a17983a910f73d8&vjs=3
Office Administrator,VIRENDRA GRAM DEVELOPMENT COMPANY PRIVATE LIMITED,"Delhi, Delhi","Regular / Permanent
+1",https://in.indeed.com/company/VIRENDRA-GRAM-DEVELOPMENT-COMPANY-PRIVATE-LIMITED/jobs/Office-Administrator-86115562ac14eb6e?fccid=cf8e9d89bad68273&vjs=3
Assistant Professors,Apeejay Stya University,"Gurgaon, Haryana",None,https://in.indeed.com/rc/clk?jk=869c9b6fb4384d70&fccid=8df9d806da686368&vjs=3
Virtual Relationship Banking-PB Officer - Mohali,HDFC Bank,"Remote in Mohali, Punjab
+1 location",None,https://in.indeed.com/rc/clk?jk=896f9393093a84dc&fccid=a6fab41a2a4262c5&vjs=3
Customer Service-Technician (India),TurnPoint Technology,Remote,Full-time,https://in.indeed.com/rc/clk?jk=4b477a406a86f57d&fccid=2a719db631041379&vjs=3
Digital Marketer,Dapperel,"Remote in Bengaluru, Karnataka","Part-time
+2",https://in.indeed.com/company/Dapperel/jobs/Digital-Marketer-c417d1618d96e260?fccid=e5db4362bd283911&vjs=3
Ordinary Seaman,Maersk,"Mumbai, Maharashtra",None,https://in.indeed.com/rc/clk?jk=29ded06f1f896379&fccid=14e7391c55beeb80&vjs=3
Drug Safety Associate,Fusion Market Research,"Remote in Pune, Maharashtra",Full-time,https://in.indeed.com/company/Fusion-Market-Research/jobs/Drug-Safety-Associate-df906bb2f05e44a2?fccid=c87f85cdddd72f8f&vjs=3
Regulatory Affairs Executive,Statistical Pharma,"Remote in Pune, Maharashtra",Full-time,https://in.indeed.com/company/Statistical-Insights/jobs/Regulatory-Affair-Executive-4b348cb5a43b7f4c?fccid=4db25d726ba4eb72&vjs=3
Librarian,Professional Edge Business Solutions,"Pilkhua, Uttar Pradesh",Full-time,https://in.indeed.com/company/Professional-Edge-Business-Solutions/jobs/Librarian-8eb265331e87e954?fccid=480b98af385da475&vjs=3
Librarian,"Mount Litera Zee School,OMR, Chennai","Chennai, Tamil Nadu",Full-time,"https://in.indeed.com/company/Mount-Litera-Zee-School,OMR,-Chennai/jobs/Librarian-5e14776236128f9a?fccid=9a9b5ccdc53265e7&vjs=3"
Virtual Customer Service - India,ADCI - Rajasthan,Remote in Rajasthan,"Weekend availability
+2",https://in.indeed.com/rc/clk?jk=11ec53b6672b0439&fccid=fe2d21eef233e94a&vjs=3
Copywriter,Impact Digital Services Pvt. Ltd.,"Remote in Delhi, Delhi","Regular / Permanent
+1",https://in.indeed.com/company/Impact-Digital-Services-Pvt.-Ltd./jobs/Copywriter-d9886344e7834d06?fccid=4464093b46fe29ec&vjs=3
Office jobs,T-REX,"Remote in Trichur, Kerala","Regular / Permanent
+3",https://in.indeed.com/company/T--Rex/jobs/Office-c13d50d8950f4122?fccid=76709cfda6a79af7&vjs=3
Listener,Support-let's talk,Remote,Part-time,https://in.indeed.com/company/bellissimo-psyche-pvt-ltd/jobs/Listener-4d20eac2afc9e533?fccid=e60754eb721a78d3&vjs=3
Customer Service,Glitz Info Solutions,"Kovilambakkam, Chennai, Tamil Nadu","Regular / Permanent
+2",https://in.indeed.com/company/Glitz-Info-Solutions/jobs/Customer-Service-cb57486ce6faf5c6?fccid=43febd01727453e0&vjs=3
Sales Associate,Sundaram Finance Ltd,"Chennai, Tamil Nadu",Full-time,https://in.indeed.com/company/Sundaram-Finance-Ltd/jobs/Sales-Associate-f2ea972ffe41c1fe?fccid=e3fdc0d83d523bbc&vjs=3
SALES EXECUTIVE,SRI LAXMI GROUP OF COMPANIES,"Puducherry, Puducherry","Regular / Permanent
+1",https://in.indeed.com/company/SRI-LAXMI-GROUP-OF-COMPANIES/jobs/Sales-Executive-4e07836126b126b6?fccid=f1f07e2d3367e0bb&vjs=3
Data Entry Opreator,Ceyonesys,"Haveli, Maharashtra","Regular / Permanent
+1",https://in.indeed.com/company/Simulytics/jobs/Data-Entry-Opreator-65df619cd3863780?fccid=61a4bec7e0abdf1c&vjs=3
IT+ Non IT Recruiter,Hire Multiverse,"Remote in New Delhi, Delhi",Full-time,https://in.indeed.com/company/Hire-Multiverse/jobs/IT-Non-IT-Recruiter-bf996e3a0bd0ef2f?fccid=1255478561294291&vjs=3
Telesales Executive,Futwork,"+3 locations
Remote",Full-time,https://in.indeed.com/company/Futwork/jobs/Telesale-Executive-59f5b41feb3771fd?fccid=ec87a4d51cd0b4f6&vjs=3
Data Entry Operator,SHREE ABIRAMI ENGGINEERING WORKS,"Porur, Chennai, Tamil Nadu","Fresher
+1",https://in.indeed.com/company/SHREE-ABIRAMI-ENGGINEERING-WORKS/jobs/Data-Entry-Operator-34ad1a9a4122ddad?fccid=4dc3989b2449e657&vjs=3
Production Supervisor,MVM Industries,"Hosur, Tamil Nadu","Regular / Permanent
+1",https://in.indeed.com/company/MVM-Industries/jobs/Production-Supervisor-727335d50e0eeb93?fccid=fcfae024a647e711&vjs=3
Accounts Assistants,P & P Tax Consultants,"Bengaluru, Karnataka",None,https://in.indeed.com/rc/clk?jk=4fd767e6d0290e46&fccid=4a3ffa7ac2d47205&vjs=3
Site Supervisor,ACE INFOTEXIS PVT.LTD .,"Bengaluru, Karnataka",Full-time,https://in.indeed.com/company/ACE-INFOTEXiS-PVT.LTD-./jobs/Site-Supervisor-cf3149fb5f8dba39?fccid=5bb0ec0b981658b0&vjs=3
Language Interpreter,Onesource Atreus,"Remote in Mumbai, Maharashtra",Full-time,https://in.indeed.com/company/Onesource-Atreus/jobs/Language-Interpreter-39a6fb1a531fb29f?fccid=7382dff1cdc119a2&vjs=3
Worker Mobilization Executive,Bandhoo Solutions and Services Pvt Ltd,"Katihar, Bihar",Full-time,https://in.indeed.com/company/Bandhoo-Solutions-and-Services-Pvt-Ltd/jobs/Worker-Mobilization-Executive-b9dd71f0a45a21ff?fccid=f18998b288614240&vjs=3
Pan Incharge Sugar Mill,Wave Industries,"Bijnor, Uttar Pradesh",Full-time,https://in.indeed.com/company/Wave-Industries/jobs/Pan-Incharge-Sugar-Mill-26ca0ee3fed09f00?fccid=4195a386f9c361be&vjs=3
Data Entry Operator,FrugalTesting,"Gachibowli, Hyderabad, Telangana",Full-time,https://in.indeed.com/company/FrugalTesting/jobs/Data-Entry-Operator-9704166319676f19?fccid=fe410454bf7e9a2a&vjs=3
Customer Success Associate - India (Remote),dLocal,"Remote in Mumbai, Maharashtra",None,https://in.indeed.com/rc/clk?jk=3e1979f47e9e3a1e&fccid=a09b438a43f26e62&vjs=3
Virtual Assistants,Giftech Software Solutions,"Remote in Begumpet, Hyderabad, Telangana",None,https://in.indeed.com/rc/clk?jk=c5e5de1bccaf867f&fccid=5aa5287bcda8961b&vjs=3
International BPO-Customer Care Executive- Mohali,VitalTech Solutions Pvt Ltd.,"Mohali, Punjab
+1 location","Regular / Permanent
+2",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B3L6DQ5FANqUjHQxYXwQ7Wyt8Ar1454wOqa3Lb6Tc9-_tfmUl5WT27tBXPTdWhs1oX05tysCaMJ8aVEu5d1y4uomfsR8VTUxXd54Zgf-3WyvPhNMcK9MsQYsGO22hi_Kj0TEABtTfB6xD-tbnjRwE-snEZn5kCRA7A_GnP3RQP-yfCvybhEWWDCQfVwd9sQkts5NpVshmJ64oGQNvYrU88RI4LaoWsyz2ZUD3rHYUX2j9cPWtGk3yUNcH8XFcwJKFKyPMEOMv7XfBHfTjOeU2X14qII7uxXn7qfApytADHjn8xQ9lItwp9nGdO4CaXfA32c5VgqLOQ6rKAZX29tx59RnGZuY6AAo3lcuEXyAincCg6qAR1UuLd1bMYmXNLG1C7AeXkzOy4CwEGY8DaWJgC9Tfixlt7thceGVMj-mbi7co3wiQtX2R0Bz3XFEHenpMI0xu_3PWTSvksDI52Rk1cjDUoc1e2DAlktb0uOKEEbo7oXMsalIQ8kHEdJjrA761_5FxaqIyMLHs7Gr1w2TigUT9bCL6OUtk=&xkcb=SoDl-_M3TgotYPR8450LbzkdCdPP&p=0&fvj=1&vjs=3
Digital marketing intern,Hirola InfoTech Solutions Pvt Ltd,"Bengaluru, Karnataka","Fresher
+2",https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AmRVYEnlCA1w9-feTLWXknJPIlmAnXo4tlucW7t-LKV26On8kdebRyS9tYKtA-XZBp8NdFYVHFMWCZU3FeMFofO3LCFoMUzjeL10zQcdHtfREeBw1OibzoaGwevcmjywIeHoBbJLtfoeHszjiyZOC-FsMAGEqLKfR1aOjS641cfT_JjlMx2hwmJIHq4fZj5lTk-1qTX1mWyaJ_57SBY05aP2rRwdsQkfk1PKGnLPKdYLYLHAd2AUQgmhYC79xPkiW3tWnPvYK5jdVcMRsjHrIVcdZV-_lizPj6ZsYVPVb1YzR3q9tU9VGjFAhPVqBRYPMKuNJymAHIvEQOJyERh5FqGEyFSN8GSOBN3uN18hnRdMBa7alGCI13lvwId3UI2DrmKknPHC9m4d1aeIM2YwoOHI4j2EDlskX_9hmO84Np6PmNrODD60fiVGXY8nJfH2YtxtAZt7lJJqYkEgrpC_Rx1eH7dh0CQIyNaCe_IaF-_Vi-KR1yF0hh&xkcb=SoCg-_M3TgotYPx8450LbzkdCdPP&p=1&fvj=1&vjs=3
IT,Revelation care,"Ambattur, Chennai, Tamil Nadu","Regular / Permanent
+1",https://in.indeed.com/company/Revelation-Care/jobs/IT-68a4707447957e03?fccid=4bd9033b381685e6&vjs=3
Online English Teacher,The Ekalavya Initiative,"Remote in Kolkata, West Bengal","Part-time
+1",https://in.indeed.com/company/The-Ekalavya-Initiative/jobs/Online-English-Teacher-b0dc81257e6b2c2e?fccid=0058d8c0034b8a5b&vjs=3
"Support Technician, IT",Aptean,"Remote in Bengaluru, Karnataka","Weekend availability
+1",https://in.indeed.com/rc/clk?jk=52db5531fc7c75c3&fccid=e94cc8f7a4b69832&vjs=3
CCR Operator,JSW Limited,"Mettur, Tamil Nadu",Full-time,https://in.indeed.com/company/JSW-Limited/jobs/Ccr-Operator-3d2eb5924d761bcc?fccid=fff46ec52ae639d9&vjs=3
IT Admin,StickmanCyber,"Bengaluru, Karnataka",Full-time,https://in.indeed.com/company/StickmanCyber/jobs/IT-Admin-dd961077b3cccd37?fccid=a0296821d2c727fa&vjs=3
Telecalling,Glitz Info Solutions,"Velachery, Chennai, Tamil Nadu","Regular / Permanent
+2",https://in.indeed.com/company/Glitz-Info-Solutions/jobs/Telecalling-e6fcb8719d75f9cb?fccid=43febd01727453e0&vjs=3
"Advisor II, Chat Support",Concentrix,"Bengaluru, Karnataka",None,https://in.indeed.com/rc/clk?jk=760804573e99bd13&fccid=773041d0d31c442a&vjs=3
Facebook Ads Associate,Walnut Folks,"Bengaluru, Karnataka",Full-time,https://in.indeed.com/rc/clk?jk=3b2cdbd414922038&fccid=a772ff21efabc3d2&vjs=3
Poultry farm Supervisor,TBR Tradings Pvt Ltd,"Chennai, Tamil Nadu",Full-time,https://in.indeed.com/company/TBR-Tradings-Pvt-Ltd/jobs/Poultry-Farm-Supervisor-de7cdfa50fdd10df?fccid=d45694884f337223&vjs=3
Process Executive,iTech India,"Villupuram, Tamil Nadu
+1 location",None,https://in.indeed.com/rc/clk?jk=ed8b3f5a07f2f4fa&fccid=27f8ba0a84725d55&vjs=3
Data Entry Executive,Nandi Printers Pvt Ltd,"Bidadi, Karnataka","Regular / Permanent
+2",https://in.indeed.com/company/Nandi-Printers-Pvt-Ltd/jobs/Data-Entry-Executive-db4b92dc23f1836f?fccid=432eba1c1d98f20d&vjs=3
B.Pharma,BIO PHARMA,"Panchkula, Haryana","Part-time
+1",https://in.indeed.com/company/Bio-Pharma/jobs/B-Pharma-2c9ab3c04216b30c?fccid=9875982b9ee55d4e&vjs=3
B.com fresher,"T.Sriram, Mehta & Tadimalla Chartered Accountants","Bengaluru, Karnataka",Full-time,https://in.indeed.com/company/TSMT/jobs/B-Com-Fresher-809afc5044f29923?fccid=0231410b219079a6&vjs=3
Equity Trader,Development and technology consultations,Remote,Regular / Permanent,https://in.indeed.com/company/Development-and-technology-consultations/jobs/Equity-Trader-56850e5d974e2536?fccid=75b5c0c6d54c07a3&vjs=3
ALGO TRADER,C.D Integrated Services Ltd,"Gandhinagar, Gujarat",Full-time,https://in.indeed.com/company/C.D-Integrated-Services-Ltd/jobs/Algo-Trader-4ffc4d0965c15a33?fccid=5f3b0434173e1431&vjs=3
U.S.Mortgage - Jr Associate,3i Infotech,"Mumbai, Maharashtra",Full-time,https://in.indeed.com/rc/clk?jk=04c11aae5237e93c&fccid=43535a61a8ed7ddf&vjs=3
Customer Service Officer,DBS Bank,"Surat, Gujarat
+13 locations",None,https://in.indeed.com/rc/clk?jk=8d32637bec65a32b&fccid=cc1f9ea511d140fe&vjs=3
Operation Executive,Orangeleaf Services Private Limited (NRIWAY.COM),"Remote in Nagpur, Maharashtra",Full-time,https://in.indeed.com/company/Orangeleaf-Services-Private-Limited/jobs/Operation-Executive-a245dc1dff520260?fccid=e83b98663f2d94dd&vjs=3
Accounts Support,Beacon Forwarding Pvt. Ltd.,"Thane, Maharashtra",Full-time,https://in.indeed.com/company/Beacon-Forwarding-Pvt.-Ltd./jobs/Account-Support-1121b77f838a4fa4?fccid=36991426d6c522ad&vjs=3
Part-time Audit Associate-Agra,The HUB,"Agra, Uttar Pradesh
+9 locations","Part-time
+4",https://in.indeed.com/company/The-Hub/jobs/Part-Time-Audit-Associate-a75b64a40ac26d22?fccid=eaf28c8aed35362d&vjs=3
Data Entry,Jothydev's Diabetes & Research Centre,Kerala,"Fresher
+1",https://in.indeed.com/rc/clk?jk=81a30b275fb8e89a&fccid=12d126e3dd8b655e&vjs=3
Sales Executive,iocod infotech,"Calicut, Kerala",Full-time,https://in.indeed.com/company/iocod-infotech/jobs/Sales-Executive-a952ec84a4b47c26?fccid=72b223ccd657ea84&vjs=3
TELUGU VOICE PROCESS (AMBATTUR),Hoopoe Infoedge Pvt Ltd,"Remote in Chennai, Tamil Nadu",Day shift,https://in.indeed.com/company/Hoopoe-Infoedge-Pvt-Ltd/jobs/Telugu-Voice-Process-400bd53669e570a6?fccid=bcb844ac7abb542a&vjs=3
Immediate Hiring Job,Innovsource,"Vadapalani, Chennai, Tamil Nadu
+1 location","Regular / Permanent
+2",https://in.indeed.com/company/Innovsource-Pvt-Ltd/jobs/-0ee5da940aa6636c?fccid=09ae0360fd9a7418&vjs=3
EXECUTIVE-SC,Hero Moto Corp,"Rewari, Haryana",None,https://in.indeed.com/rc/clk?jk=ffc2fd24b5fb8bd3&fccid=886ded3a71ac122e&vjs=3
Associate,PwC,"Bengaluru, Karnataka
+10 locations",None,https://in.indeed.com/rc/clk?jk=01ba139c19e3be63&fccid=5e964c4afc56b180&vjs=3
Logistics,Emar consultant,"Kochi, Kerala","Flexible shift
+1",https://in.indeed.com/company/Emar-consultant/jobs/Logistic-d5bca6eb39e1ee3c?fccid=72a66e36dfa4b27a&vjs=3
Content Editor,Justwords Digital,"Remote in Gurgaon, Haryana","Regular / Permanent
+1",https://in.indeed.com/company/Justwords-Digital/jobs/Content-Editor-719670399320fa9d?fccid=06c437b8d5d32918&vjs=3
